Date,Year,Day,Hour_Min,Sev Temp 1,Sev Temp 2,Sev Temp 3,Sev Temp 4,Sev Temp 5,Sev Temp 6,Sev PA 1,Sev PA 2,Sev PA 3,Sev PA 4,Sev PA 5,Sev PA 6,Sev Calc. VWC 1,Sev Calc. VWC 2,Sev Calc. VWC 3,Sev Calc. VWC 4,Sev Calc. VWC 5,Sev Calc. VWC 6
05-Jul-2012 11:30,2012,187,1130,6.03,5.77,4.74,5.23,5.78,7.78,31.89,31.33,33.28,28.12,,38.81,34.40,33.08,37.64,26.30,,52.34
05-Jul-2012 12:00,2012,187,1200,6.09,5.87,4.97,5.38,5.90,7.94,31.88,31.33,33.28,28.11,,38.81,34.34,33.08,37.64,26.30,,52.34
05-Jul-2012 12:30,2012,187,1230,6.17,5.96,5.17,5.50,6.04,8.05,31.87,31.32,33.28,28.11,,38.80,34.34,33.08,37.64,26.30,,52.28
05-Jul-2012 13:00,2012,187,1300,6.25,6.05,5.35,5.61,6.19,8.18,31.86,31.32,33.27,28.10,,38.80,34.34,33.08,37.64,26.30,,52.28
05-Jul-2012 13:30,2012,187,1330,6.35,6.15,5.53,5.71,6.35,8.32,31.85,31.31,33.27,28.10,,38.79,34.28,33.08,37.64,26.24,,52.28
05-Jul-2012 14:00,2012,187,1400,6.44,6.26,5.71,5.80,6.50,8.46,31.83,31.31,33.27,28.09,,38.78,34.28,33.08,37.64,26.24,,52.22
05-Jul-2012 14:30,2012,187,1430,6.54,6.38,5.87,5.89,6.67,8.59,31.82,31.30,33.26,28.08,,38.78,34.22,33.02,37.64,26.24,,52.22
05-Jul-2012 15:00,2012,187,1500,6.65,6.55,6.02,6.02,6.84,8.67,31.79,31.29,33.25,28.07,,38.77,34.16,33.02,37.58,26.24,,52.22
05-Jul-2012 15:30,2012,187,1530,6.82,6.75,6.10,6.20,6.99,8.70,31.75,31.27,33.25,28.06,,38.76,34.04,32.96,37.58,26.18,,52.16
05-Jul-2012 16:00,2012,187,1600,7.01,6.96,6.15,6.37,7.16,8.73,31.71,31.25,33.24,28.05,,38.75,33.98,32.90,37.58,26.18,,52.16
05-Jul-2012 16:30,2012,187,1630,7.24,7.15,6.22,6.45,7.37,8.77,31.65,31.23,33.24,28.04,,38.74,33.86,32.90,37.58,26.12,,52.10
05-Jul-2012 17:00,2012,187,1700,7.50,7.32,6.29,6.52,7.54,8.77,31.61,31.21,33.23,28.02,,38.73,33.74,32.84,37.52,26.12,,52.10
05-Jul-2012 17:30,2012,187,1730,7.67,7.43,6.34,6.58,7.68,8.72,31.56,31.19,33.22,28.01,,38.73,33.62,32.78,37.52,26.06,,52.04
05-Jul-2012 18:00,2012,187,1800,7.90,7.51,6.39,6.60,7.76,8.70,31.53,31.17,33.22,27.99,,38.72,33.56,32.72,37.52,26.06,,52.04
05-Jul-2012 18:30,2012,187,1830,8.12,7.53,6.42,6.60,7.82,8.70,31.49,31.15,33.21,27.98,,38.71,33.44,32.72,37.52,26.00,,52.04
05-Jul-2012 19:00,2012,187,1900,8.25,7.52,6.49,6.60,7.88,8.73,31.45,31.13,33.21,27.97,,38.70,33.38,32.66,37.46,26.00,,51.98
05-Jul-2012 19:30,2012,187,1930,8.41,7.51,6.52,6.56,7.95,8.69,31.42,31.12,33.20,27.96,,38.70,33.32,32.66,37.46,26.00,,51.98
05-Jul-2012 20:00,2012,187,2000,8.50,7.47,6.50,6.53,8.01,8.65,31.40,31.10,33.20,27.95,,38.69,33.26,32.60,37.46,25.94,,51.98
05-Jul-2012 20:30,2012,187,2030,8.55,7.44,6.51,6.53,7.99,8.71,31.38,31.09,33.19,27.94,,38.69,33.20,32.54,37.46,25.94,,51.98
05-Jul-2012 21:00,2012,187,2100,8.59,7.39,6.52,6.49,8.03,8.73,31.36,31.08,33.19,27.93,,38.68,33.20,32.54,37.46,25.94,,51.92
05-Jul-2012 21:30,2012,187,2130,8.60,7.34,6.50,6.43,8.09,8.70,31.35,31.07,33.19,27.92,,38.68,33.14,32.54,37.46,25.88,,51.92
05-Jul-2012 22:00,2012,187,2200,8.58,7.29,6.38,6.36,8.11,8.68,31.34,31.07,33.19,27.91,,38.68,33.14,32.54,37.46,25.88,,51.92
05-Jul-2012 22:30,2012,187,2230,8.55,7.21,6.33,6.33,8.06,8.65,31.34,31.06,33.19,27.91,,38.68,33.14,32.48,37.46,25.88,,51.92
05-Jul-2012 23:00,2012,187,2300,8.49,7.14,6.25,6.26,8.04,8.55,31.34,31.06,33.19,27.90,,38.68,33.14,32.48,37.46,25.88,,51.92
05-Jul-2012 23:30,2012,187,2330,8.41,7.06,6.11,6.20,7.99,8.36,31.34,31.06,33.19,27.90,,38.68,33.14,32.48,37.46,25.88,,51.92
06-Jul-2012 00:00,2012,187,2400,8.34,6.99,5.97,6.13,7.89,8.24,31.33,31.05,33.19,27.91,,38.68,33.14,32.48,37.46,25.88,,51.92
06-Jul-2012 00:30,2012,188,30,8.24,6.90,5.81,6.04,7.79,8.06,31.34,31.05,33.19,27.91,,38.69,33.14,32.48,37.46,25.88,,51.98
06-Jul-2012 01:00,2012,188,100,8.15,6.80,5.66,5.96,7.67,7.87,31.34,31.05,33.19,27.91,,38.69,33.14,32.48,37.46,25.88,,51.98
06-Jul-2012 01:30,2012,188,130,8.04,6.70,5.45,5.86,7.54,7.66,31.35,31.06,33.20,27.91,,38.69,33.14,32.48,37.46,25.88,,51.98
06-Jul-2012 02:00,2012,188,200,7.92,6.59,5.25,5.76,7.39,7.45,31.36,31.06,33.20,27.92,,38.70,33.14,32.48,37.46,25.88,,51.98
06-Jul-2012 02:30,2012,188,230,7.80,6.46,5.01,5.66,7.22,7.17,31.36,31.06,33.20,27.92,,38.71,33.20,32.48,37.46,25.88,,52.04
06-Jul-2012 03:00,2012,188,300,7.66,6.34,4.74,5.53,7.04,6.89,31.37,31.06,33.21,27.93,,38.71,33.20,32.48,37.46,25.94,,52.04
06-Jul-2012 03:30,2012,188,330,7.52,6.20,4.49,5.40,6.84,6.63,31.38,31.06,33.21,27.93,,38.72,33.20,32.48,37.52,25.94,,52.04
06-Jul-2012 04:00,2012,188,400,7.38,6.08,4.25,5.27,6.62,6.39,31.39,31.06,33.22,27.94,,38.73,33.26,32.48,37.52,25.94,,52.10
06-Jul-2012 04:30,2012,188,430,7.21,5.94,4.05,5.15,6.41,6.19,31.40,31.07,33.22,27.95,,38.74,33.26,32.54,37.52,25.94,,52.10
06-Jul-2012 05:00,2012,188,500,7.06,5.82,3.87,5.02,6.19,6.03,31.41,31.07,33.23,27.95,,38.74,33.26,32.54,37.52,26.00,,52.10
06-Jul-2012 05:30,2012,188,530,6.92,5.72,3.77,4.90,6.00,5.96,31.42,31.07,33.23,27.96,,38.75,33.32,32.54,37.52,26.00,,52.16
06-Jul-2012 06:00,2012,188,600,6.78,5.62,3.70,4.80,5.83,5.92,31.43,31.08,33.24,27.97,,38.75,33.32,32.54,37.58,26.00,,52.16
06-Jul-2012 06:30,2012,188,630,6.66,5.55,3.66,4.74,5.71,5.92,31.44,31.08,33.24,27.98,,38.76,33.32,32.54,37.58,26.00,,52.16
06-Jul-2012 07:00,2012,188,700,6.57,5.51,3.69,4.67,5.61,5.99,31.45,31.09,33.24,27.99,,38.76,33.38,32.54,37.58,26.06,,52.16
06-Jul-2012 07:30,2012,188,730,6.49,5.48,3.77,4.63,5.55,6.10,31.45,31.09,33.25,28.00,,38.77,33.38,32.60,37.58,26.06,,52.16
06-Jul-2012 08:00,2012,188,800,6.43,5.46,3.87,4.61,5.52,6.24,31.46,31.10,33.25,28.01,,38.77,33.38,32.60,37.58,26.06,,52.22
06-Jul-2012 08:30,2012,188,830,6.35,5.45,3.99,4.60,5.56,6.35,31.47,31.10,33.25,28.01,,38.77,33.44,32.60,37.58,26.06,,52.22
06-Jul-2012 09:00,2012,188,900,6.31,5.48,4.10,4.64,5.60,6.50,31.47,31.10,33.25,28.01,,38.77,33.44,32.60,37.58,26.12,,52.22
06-Jul-2012 09:30,2012,188,930,6.26,5.54,4.16,4.71,5.65,6.78,31.46,31.11,33.25,28.01,,38.77,33.38,32.60,37.58,26.12,,52.16
06-Jul-2012 10:00,2012,188,1000,6.25,5.64,4.24,4.84,5.70,7.22,31.46,31.10,33.25,28.01,,38.76,33.38,32.60,37.58,26.06,,52.16
06-Jul-2012 10:30,2012,188,1030,6.24,5.75,4.33,5.02,5.74,7.78,31.45,31.10,33.25,28.01,,38.76,33.38,32.60,37.58,26.06,,52.16
06-Jul-2012 11:00,2012,188,1100,6.23,5.89,4.45,5.26,5.80,8.21,31.45,31.10,33.24,28.00,,38.76,33.38,32.60,37.58,26.06,,52.16
06-Jul-2012 11:30,2012,188,1130,6.26,6.08,4.60,5.53,5.86,8.38,31.43,31.09,33.24,27.99,,38.75,33.32,32.60,37.58,26.06,,52.16
06-Jul-2012 12:00,2012,188,1200,6.30,6.26,4.78,5.84,5.94,8.47,31.42,31.09,33.23,27.98,,38.74,33.32,32.54,37.52,26.00,,52.10
06-Jul-2012 12:30,2012,188,1230,6.36,6.47,4.98,6.14,6.04,8.51,31.40,31.07,33.23,27.97,,38.73,33.26,32.54,37.52,26.00,,52.10
06-Jul-2012 13:00,2012,188,1300,6.48,6.70,5.16,6.47,6.18,8.57,31.38,31.06,33.22,27.95,,38.73,33.20,32.48,37.52,26.00,,52.10
06-Jul-2012 13:30,2012,188,1330,6.62,6.95,5.30,6.79,6.31,8.65,31.35,31.05,33.21,27.94,,38.72,33.14,32.48,37.52,25.94,,52.04
06-Jul-2012 14:00,2012,188,1400,6.80,7.18,5.44,7.04,6.49,8.74,31.31,31.03,33.21,27.93,,38.71,33.08,32.42,37.46,25.94,,52.04
06-Jul-2012 14:30,2012,188,1430,7.00,7.42,5.55,7.33,6.71,8.79,31.27,31.01,33.20,27.91,,38.71,32.96,32.36,37.46,25.88,,52.04
06-Jul-2012 15:00,2012,188,1500,7.19,7.66,5.65,7.54,6.90,8.80,31.23,30.99,33.19,27.90,,38.70,32.90,32.36,37.46,25.88,,51.98
06-Jul-2012 15:30,2012,188,1530,7.38,7.84,5.76,7.73,7.07,8.79,31.19,30.97,33.19,27.88,,38.69,32.78,32.30,37.46,25.82,,51.98
06-Jul-2012 16:00,2012,188,1600,7.60,8.03,5.83,7.79,7.26,8.77,31.15,30.95,33.18,27.87,,38.68,32.72,32.24,37.40,25.82,,51.92
06-Jul-2012 16:30,2012,188,1630,7.85,8.16,5.91,7.79,7.41,8.78,31.11,30.92,33.17,27.86,,38.67,32.60,32.18,37.40,25.76,,51.92
06-Jul-2012 17:00,2012,188,1700,8.03,8.28,6.04,7.81,7.54,8.78,31.08,30.91,33.16,27.84,,38.66,32.54,32.18,37.40,25.76,,51.92
06-Jul-2012 17:30,2012,188,1730,8.25,8.32,6.14,7.74,7.67,8.77,31.04,30.89,33.16,27.83,,38.66,32.48,32.12,37.34,25.76,,51.86
06-Jul-2012 18:00,2012,188,1800,8.43,8.30,6.24,7.67,7.77,8.78,31.00,30.87,33.15,27.82,,38.65,32.36,32.06,37.34,25.70,,51.86
06-Jul-2012 18:30,2012,188,1830,8.63,8.29,6.33,7.63,7.86,8.77,30.97,30.85,33.14,27.81,,38.64,32.30,32.06,37.34,25.70,,51.80
06-Jul-2012 19:00,2012,188,1900,8.78,8.21,6.37,7.50,7.91,8.77,30.93,30.84,33.14,27.80,,38.63,32.24,32.00,37.34,25.64,,51.80
06-Jul-2012 19:30,2012,188,1930,8.89,8.17,6.38,7.39,7.96,8.80,30.91,30.82,33.13,27.79,,38.62,32.18,32.00,37.28,25.64,,51.80
06-Jul-2012 20:00,2012,188,2000,8.95,8.08,6.43,7.32,8.01,8.82,30.88,30.81,33.12,27.77,,38.62,32.12,31.94,37.28,25.64,,51.74
06-Jul-2012 20:30,2012,188,2030,9.02,7.99,6.44,7.20,8.05,8.84,30.86,30.80,33.12,27.76,,38.61,32.06,31.94,37.28,25.58,,51.74
06-Jul-2012 21:00,2012,188,2100,9.04,7.90,6.43,7.13,8.08,8.85,30.84,30.79,33.11,27.76,,38.50,32.00,31.88,37.28,25.58,,51.44
06-Jul-2012 21:30,2012,188,2130,9.00,7.82,6.40,7.05,8.10,8.85,30.82,30.78,33.11,27.75,,38.46,32.00,31.88,37.28,25.58,,51.32
06-Jul-2012 22:00,2012,188,2200,8.99,7.73,6.38,6.99,8.14,8.76,30.81,30.78,33.11,27.74,,38.46,31.94,31.88,37.22,25.58,,51.32
06-Jul-2012 22:30,2012,188,2230,8.93,7.66,6.33,6.92,8.07,8.65,30.81,30.77,33.10,27.74,,38.46,31.94,31.88,37.22,25.58,,51.32
06-Jul-2012 23:00,2012,188,2300,8.87,7.55,6.22,6.82,8.08,8.53,30.81,30.77,33.10,27.73,,38.45,31.94,31.88,37.22,25.52,,51.32
06-Jul-2012 23:30,2012,188,2330,8.76,7.43,6.09,6.72,7.98,8.38,30.81,30.77,33.10,27.73,,38.46,31.94,31.82,37.22,25.52,,51.32
07-Jul-2012 00:00,2012,188,2400,8.65,7.30,5.94,6.60,7.91,8.17,30.82,30.76,33.11,27.73,,38.46,31.94,31.82,37.22,25.52,,51.32
07-Jul-2012 00:30,2012,189,30,8.52,7.18,5.76,6.49,7.80,7.93,30.82,30.76,33.11,27.73,,38.46,32.00,31.82,37.22,25.52,,51.32
07-Jul-2012 01:00,2012,189,100,8.38,7.04,5.54,6.35,7.66,7.67,30.83,30.76,33.11,27.74,,38.47,32.00,31.82,37.28,25.52,,51.32
07-Jul-2012 01:30,2012,189,130,8.23,6.90,5.27,6.21,7.49,7.41,30.84,30.76,33.11,27.74,,38.47,32.00,31.82,37.28,25.58,,51.32
07-Jul-2012 02:00,2012,189,200,8.08,6.75,5.01,6.07,7.31,7.15,30.85,30.76,33.12,27.74,,38.48,32.00,31.82,37.28,25.58,,51.38
07-Jul-2012 02:30,2012,189,230,7.92,6.60,4.76,5.93,7.11,6.91,30.86,30.77,33.12,27.75,,38.49,32.06,31.82,37.28,25.58,,51.38
07-Jul-2012 03:00,2012,189,300,7.76,6.45,4.52,5.77,6.90,6.66,30.87,30.77,33.13,27.75,,38.49,32.06,31.88,37.28,25.58,,51.38
07-Jul-2012 03:30,2012,189,330,7.57,6.30,4.33,5.61,6.70,6.42,30.88,30.77,33.13,27.76,,38.50,32.06,31.88,37.28,25.58,,51.44
07-Jul-2012 04:00,2012,189,400,7.43,6.18,4.12,5.50,6.47,6.24,30.89,30.77,33.13,27.76,,38.51,32.12,31.88,37.28,25.58,,51.44
07-Jul-2012 04:30,2012,189,430,7.24,6.04,3.98,5.36,6.26,6.05,30.90,30.78,33.14,27.76,,38.51,32.12,31.88,37.34,25.58,,51.44
07-Jul-2012 05:00,2012,189,500,7.09,5.91,3.80,5.22,6.04,5.87,30.90,30.78,33.14,27.77,,38.52,32.18,31.88,37.34,25.64,,51.50
07-Jul-2012 05:30,2012,189,530,6.93,5.79,3.66,5.09,5.85,5.74,30.92,30.79,33.15,27.77,,38.53,32.18,31.88,37.34,25.64,,51.50
07-Jul-2012 06:00,2012,189,600,6.79,5.69,3.56,4.97,5.66,5.67,30.93,30.79,33.15,27.78,,38.53,32.18,31.88,37.34,25.64,,51.50
07-Jul-2012 06:30,2012,189,630,6.65,5.63,3.53,4.89,5.54,5.66,30.93,30.79,33.16,27.78,,38.54,32.24,31.94,37.34,25.64,,51.50
07-Jul-2012 07:00,2012,189,700,6.53,5.56,3.49,4.81,5.42,5.65,30.94,30.80,33.16,27.79,,38.54,32.24,31.94,37.40,25.64,,51.56
07-Jul-2012 07:30,2012,189,730,6.44,5.48,3.46,4.75,5.33,5.64,30.95,30.80,33.16,27.79,,38.54,32.24,31.94,37.40,25.64,,51.56
07-Jul-2012 08:00,2012,189,800,6.34,5.45,3.49,4.68,5.26,5.67,30.96,30.81,33.17,27.80,,38.55,32.30,31.94,37.40,25.70,,51.56
07-Jul-2012 08:30,2012,189,830,6.26,5.42,3.51,4.63,5.21,5.75,30.97,30.81,33.17,27.81,,38.55,32.30,31.94,37.40,25.70,,51.56
07-Jul-2012 09:00,2012,189,900,6.22,5.42,3.59,4.61,5.20,5.92,30.98,30.82,33.17,27.82,,38.55,32.30,31.94,37.40,25.70,,51.56
07-Jul-2012 09:30,2012,189,930,6.17,5.42,3.73,4.61,5.22,6.12,30.98,30.82,33.18,27.82,,38.55,32.30,32.00,37.40,25.70,,51.56
07-Jul-2012 10:00,2012,189,1000,6.14,5.44,3.86,4.64,5.25,6.22,30.99,30.83,33.18,27.83,,38.55,32.36,32.00,37.40,25.70,,51.56
07-Jul-2012 10:30,2012,189,1030,6.14,5.48,4.01,4.68,5.34,6.43,30.99,30.83,33.18,27.83,,38.55,32.36,32.00,37.40,25.76,,51.56
07-Jul-2012 11:00,2012,189,1100,6.13,5.56,4.20,4.72,5.43,6.75,30.99,30.83,33.18,27.83,,38.54,32.36,32.00,37.40,25.76,,51.56
07-Jul-2012 11:30,2012,189,1130,6.15,5.69,4.42,4.81,5.55,7.13,30.99,30.84,33.17,27.83,,38.54,32.36,32.00,37.40,25.76,,51.56
07-Jul-2012 12:00,2012,189,1200,6.21,5.87,4.65,5.02,5.69,7.43,30.98,30.83,33.17,27.83,,38.53,32.30,32.00,37.40,25.70,,51.50
07-Jul-2012 12:30,2012,189,1230,6.30,6.08,4.86,5.30,5.84,7.67,30.96,30.83,33.16,27.82,,38.52,32.30,32.00,37.40,25.70,,51.50
07-Jul-2012 13:00,2012,189,1300,6.44,6.34,5.07,5.64,6.03,7.92,30.95,30.82,33.16,27.81,,38.52,32.24,31.94,37.34,25.70,,51.44
07-Jul-2012 13:30,2012,189,1330,6.61,6.59,5.28,5.99,6.19,8.13,30.93,30.81,33.15,27.79,,38.51,32.18,31.94,37.34,25.64,,51.44
07-Jul-2012 14:00,2012,189,1400,6.78,6.86,5.47,6.35,6.36,8.32,30.90,30.80,33.14,27.78,,38.50,32.18,31.94,37.34,25.64,,51.44
07-Jul-2012 14:30,2012,189,1430,6.98,7.08,5.61,6.64,6.56,8.44,30.88,30.78,33.13,27.76,,38.49,32.06,31.88,37.28,25.58,,51.38
07-Jul-2012 15:00,2012,189,1500,7.19,7.29,5.78,6.84,6.74,8.62,30.85,30.76,33.13,27.75,,38.48,32.00,31.82,37.28,25.58,,51.38
07-Jul-2012 15:30,2012,189,1530,7.40,7.42,5.96,7.00,6.95,8.78,30.82,30.75,33.12,27.73,,38.47,31.94,31.82,37.28,25.52,,51.32
07-Jul-2012 16:00,2012,189,1600,7.58,7.51,6.08,7.08,7.11,8.82,30.79,30.74,33.11,27.72,,38.46,31.94,31.76,37.22,25.52,,51.32
07-Jul-2012 16:30,2012,189,1630,7.70,7.56,6.16,7.08,7.26,8.90,30.77,30.72,33.10,27.71,,38.45,31.88,31.76,37.22,25.52,,51.26
07-Jul-2012 17:00,2012,189,1700,7.80,7.59,6.29,7.06,7.37,8.98,30.76,30.71,33.09,27.70,,38.44,31.82,31.70,37.22,25.46,,51.26
07-Jul-2012 17:30,2012,189,1730,7.92,7.62,6.37,7.02,7.50,8.99,30.73,30.70,33.08,27.69,,38.43,31.76,31.70,37.16,25.46,,51.20
07-Jul-2012 18:00,2012,189,1800,8.07,7.64,6.49,7.01,7.62,9.09,30.70,30.68,33.08,27.67,,38.42,31.70,31.64,37.16,25.40,,51.20
07-Jul-2012 18:30,2012,189,1830,8.15,7.64,6.57,6.99,7.69,9.11,30.67,30.67,33.07,27.66,,38.41,31.64,31.64,37.16,25.40,,51.20
07-Jul-2012 19:00,2012,189,1900,8.28,7.62,6.60,6.98,7.75,9.06,30.64,30.65,33.06,27.65,,38.40,31.58,31.58,37.10,25.40,,51.14
07-Jul-2012 19:30,2012,189,1930,8.38,7.58,6.59,6.93,7.80,8.99,30.61,30.64,33.05,27.63,,38.40,31.52,31.58,37.10,25.34,,51.14
07-Jul-2012 20:00,2012,189,2000,8.44,7.51,6.52,6.86,7.79,8.83,30.59,30.63,33.05,27.62,,38.39,31.46,31.52,37.10,25.34,,51.14
07-Jul-2012 20:30,2012,189,2030,8.46,7.46,6.46,6.76,7.82,8.73,30.57,30.62,33.04,27.61,,38.38,31.40,31.52,37.10,25.28,,51.08
07-Jul-2012 21:00,2012,189,2100,8.46,7.40,6.42,6.68,7.80,8.63,30.55,30.61,33.04,27.60,,38.38,31.40,31.52,37.10,25.28,,51.08
07-Jul-2012 21:30,2012,189,2130,8.42,7.32,6.32,6.59,7.79,8.54,30.54,30.60,33.03,27.59,,38.38,31.34,31.46,37.04,25.28,,51.08
07-Jul-2012 22:00,2012,189,2200,8.38,7.22,6.24,6.50,7.70,8.38,30.53,30.60,33.03,27.59,,38.38,31.34,31.46,37.04,25.28,,51.08
07-Jul-2012 22:30,2012,189,2230,8.29,7.12,6.14,6.41,7.67,8.28,30.52,30.59,33.03,27.58,,38.38,31.34,31.46,37.04,25.22,,51.08
07-Jul-2012 23:00,2012,189,2300,8.22,7.03,6.03,6.32,7.60,8.13,30.52,30.59,33.03,27.58,,38.38,31.34,31.46,37.04,25.22,,51.08
07-Jul-2012 23:30,2012,189,2330,8.10,6.94,5.92,6.21,7.51,7.98,30.52,30.58,33.03,27.58,,38.38,31.34,31.46,37.04,25.22,,51.08
08-Jul-2012 00:00,2012,189,2400,8.00,6.83,5.78,6.11,7.42,7.79,30.53,30.58,33.03,27.58,,38.38,31.34,31.46,37.04,25.22,,51.08
08-Jul-2012 00:30,2012,190,30,7.89,6.72,5.64,6.01,7.33,7.63,30.53,30.58,33.03,27.58,,38.39,31.34,31.46,37.04,25.22,,51.08
08-Jul-2012 01:00,2012,190,100,7.77,6.62,5.50,5.92,7.22,7.50,30.54,30.58,33.03,27.58,,38.39,31.34,31.46,37.04,25.22,,51.14
08-Jul-2012 01:30,2012,190,130,7.65,6.54,5.36,5.83,7.11,7.36,30.54,30.58,33.03,27.58,,38.39,31.34,31.46,37.04,25.22,,51.14
08-Jul-2012 02:00,2012,190,200,7.54,6.43,5.23,5.73,6.98,7.18,30.55,30.58,33.04,27.58,,38.40,31.34,31.46,37.10,25.22,,51.14
08-Jul-2012 02:30,2012,190,230,7.42,6.32,5.04,5.64,6.83,6.97,30.55,30.59,33.04,27.59,,38.40,31.40,31.46,37.10,25.28,,51.14
08-Jul-2012 03:00,2012,190,300,7.30,6.24,4.90,5.54,6.72,6.87,30.56,30.59,33.04,27.59,,38.41,31.40,31.46,37.10,25.28,,51.14
08-Jul-2012 03:30,2012,190,330,7.19,6.15,4.80,5.45,6.59,6.79,30.57,30.59,33.05,27.60,,38.41,31.40,31.46,37.10,25.28,,51.20
08-Jul-2012 04:00,2012,190,400,7.08,6.08,4.71,5.37,6.47,6.69,30.58,30.59,33.05,27.60,,38.42,31.40,31.46,37.10,25.28,,51.20
08-Jul-2012 04:30,2012,190,430,6.98,6.00,4.65,5.30,6.37,6.62,30.58,30.60,33.05,27.61,,38.42,31.46,31.46,37.10,25.28,,51.20
08-Jul-2012 05:00,2012,190,500,6.87,5.94,4.56,5.22,6.25,6.54,30.59,30.60,33.06,27.61,,38.43,31.46,31.46,37.10,25.28,,51.20
08-Jul-2012 05:30,2012,190,530,6.80,5.88,4.49,5.16,6.18,6.49,30.60,30.60,33.06,27.62,,38.43,31.46,31.46,37.16,25.34,,51.20
08-Jul-2012 06:00,2012,190,600,6.73,5.81,4.40,5.10,6.10,6.43,30.60,30.61,33.06,27.62,,38.43,31.52,31.52,37.16,25.34,,51.26
08-Jul-2012 06:30,2012,190,630,6.66,5.76,4.34,5.03,6.02,6.38,30.61,30.61,33.07,27.63,,38.44,31.52,31.52,37.16,25.34,,51.26
08-Jul-2012 07:00,2012,190,700,6.59,5.71,4.30,4.99,5.93,6.35,30.62,30.61,33.07,27.64,,38.44,31.52,31.52,37.16,25.34,,51.26
08-Jul-2012 07:30,2012,190,730,6.52,5.67,4.29,4.93,5.89,6.32,30.63,30.61,33.07,27.64,,38.44,31.52,31.52,37.16,25.34,,51.26
08-Jul-2012 08:00,2012,190,800,6.46,5.64,4.27,4.89,5.83,6.38,30.63,30.62,33.08,27.65,,38.44,31.58,31.52,37.16,25.40,,51.26
08-Jul-2012 08:30,2012,190,830,6.41,5.62,4.27,4.86,5.82,6.40,30.64,30.62,33.08,27.65,,38.45,31.58,31.52,37.16,25.40,,51.26
08-Jul-2012 09:00,2012,190,900,6.37,5.59,4.26,4.84,5.78,6.33,30.64,30.62,33.08,27.66,,38.45,31.58,31.52,37.16,25.40,,51.26
08-Jul-2012 09:30,2012,190,930,6.34,5.58,4.24,4.83,5.75,6.33,30.65,30.63,33.09,27.66,,38.45,31.58,31.52,37.22,25.40,,51.26
08-Jul-2012 10:00,2012,190,1000,6.30,5.56,4.28,4.81,5.75,6.41,30.65,30.63,33.09,27.67,,38.45,31.58,31.52,37.22,25.40,,51.26
08-Jul-2012 10:30,2012,190,1030,6.28,5.57,4.36,4.80,5.76,6.56,30.66,30.63,33.09,27.67,,38.45,31.58,31.58,37.22,25.40,,51.26
08-Jul-2012 11:00,2012,190,1100,6.27,5.59,4.46,4.83,5.81,6.75,30.66,30.64,33.09,27.67,,38.45,31.64,31.58,37.22,25.40,,51.26
08-Jul-2012 11:30,2012,190,1130,6.29,5.61,4.59,4.87,5.85,6.88,30.66,30.64,33.09,27.67,,38.45,31.64,31.58,37.22,25.40,,51.26
08-Jul-2012 12:00,2012,190,1200,6.32,5.63,4.67,4.91,5.95,6.96,30.66,30.64,33.09,27.68,,38.45,31.64,31.58,37.22,25.40,,51.26
08-Jul-2012 12:30,2012,190,1230,6.35,5.67,4.72,4.95,6.01,7.05,30.66,30.64,33.09,27.68,,38.44,31.64,31.58,37.22,25.40,,51.26
08-Jul-2012 13:00,2012,190,1300,6.39,5.70,4.79,4.96,6.07,7.17,30.66,30.64,33.09,27.67,,38.44,31.64,31.58,37.22,25.40,,51.26
08-Jul-2012 13:30,2012,190,1330,6.41,5.74,4.85,5.00,6.14,7.25,30.66,30.64,33.09,27.67,,38.44,31.64,31.58,37.22,25.40,,51.26
08-Jul-2012 14:00,2012,190,1400,6.46,5.78,4.95,5.05,6.22,7.40,30.66,30.64,33.09,27.67,,38.44,31.58,31.58,37.22,25.40,,51.26
08-Jul-2012 14:30,2012,190,1430,6.50,5.81,5.03,5.10,6.31,7.51,30.65,30.64,33.09,27.67,,38.43,31.58,31.58,37.22,25.40,,51.26
08-Jul-2012 15:00,2012,190,1500,6.54,5.86,5.18,5.14,6.41,7.70,30.65,30.64,33.09,27.67,,38.43,31.58,31.58,37.22,25.40,,51.20
08-Jul-2012 15:30,2012,190,1530,6.61,5.93,5.35,5.21,6.53,7.90,30.64,30.64,33.09,27.67,,38.42,31.58,31.58,37.22,25.40,,51.20
08-Jul-2012 16:00,2012,190,1600,6.67,5.98,5.49,5.28,6.65,8.08,30.64,30.64,33.08,27.67,,38.42,31.58,31.58,37.16,25.40,,51.20
08-Jul-2012 16:30,2012,190,1630,6.76,6.05,5.64,5.36,6.78,8.28,30.63,30.63,33.08,27.66,,38.41,31.52,31.58,37.16,25.40,,51.20
08-Jul-2012 17:00,2012,190,1700,6.84,6.14,5.79,5.44,6.92,8.48,30.62,30.63,33.07,27.66,,38.40,31.52,31.52,37.16,25.40,,51.14
08-Jul-2012 17:30,2012,190,1730,6.98,6.22,5.98,5.53,7.08,8.62,30.60,30.62,33.07,27.65,,38.40,31.46,31.52,37.16,25.40,,51.14
08-Jul-2012 18:00,2012,190,1800,7.10,6.29,6.07,5.62,7.25,8.65,30.59,30.61,33.06,27.64,,38.39,31.46,31.52,37.10,25.34,,51.08
08-Jul-2012 18:30,2012,190,1830,7.22,6.34,6.07,5.68,7.38,8.58,30.58,30.60,33.06,27.64,,38.38,31.46,31.52,37.10,25.34,,51.08
